taxon,tvk,km100,km10,coord_system
Schistocerca gregaria,NHMSYS0000377682,ST,07 08 09 17 18 19,OSGB
Schistocerca gregaria,NHMSYS0000377682,SX,15 16 17 25 26 27 35 36 37,OSGB
Schistocerca gregaria,NHMSYS0000377682,TM,03 04 05 13 14 15 23 24 25,OSGB
Stenobothrus lineatus,NBNSYS0000006835,SE,40 42,OSGB
Stenobothrus lineatus,NBNSYS0000006835,SK,49 66,OSGB
Stenobothrus lineatus,NBNSYS0000006835,SO,73 80 81 90 91 92,OSGB
Stenobothrus lineatus,NBNSYS0000006835,SP,00 01 02 10 12 50 70 80 91 92,OSGB
Stenobothrus lineatus,NBNSYS0000006835,SS,21 43,OSGB
Stenobothrus lineatus,NBNSYS0000006835,ST,35 42 43 45 46 52 54 55 62 67 70 75 76 78 79 81 83 84 87 89 90 91 92 93 94 95,OSGB
Stenobothrus lineatus,NBNSYS0000006835,SU,00 01 02 03 04 05 06 10 12 13 14 16 17 20 21 22 23 27 30 31 32 33 36 41 42 44 46 48 50 55 56 58 59 60 62 67 68 69 70 71 72 73 77 78 79 80 81 82 83 84 85 88 89 90 91 94 95 96 97 98 99,OSGB
Stenobothrus lineatus,NBNSYS0000006835,SW,75,OSGB
Stenobothrus lineatus,NBNSYS0000006835,SX,45 54,OSGB
Stenobothrus lineatus,NBNSYS0000006835,SY,08 09 58 59 68 69 78 87 88 89 97 98 99,OSGB
Stenobothrus lineatus,NBNSYS0000006835,SZ,07 08 09 19 29 57 89,OSGB
Stenobothrus lineatus,NBNSYS0000006835,TF,61 62 70 71 72 73 74 80 81 82 83 90 93,OSGB
Stenobothrus lineatus,NBNSYS0000006835,TG,01 12 20 21,OSGB
Stenobothrus lineatus,NBNSYS0000006835,TL,02 11 21 31 33 45 66 69 77 78 79 87 88 89 97 98 99,OSGB
Stenobothrus lineatus,NBNSYS0000006835,TM,14 24 35 45 46 47,OSGB
Stenobothrus lineatus,NBNSYS0000006835,TQ,00 01 04 05 06 07 08 10 11 12 14 15 16 17 19 20 21 25 26 27 28 30 31 35 36 38 40 41 45 48 49 50 55 56 57 66 76 86 94 95,OSGB
Stenobothrus lineatus,NBNSYS0000006835,TR,04 15 23 24 34,OSGB
Stenobothrus lineatus,NBNSYS0000006835,TV,49 59,OSGB
Stenobothrus stigmaticus,NBNSYS0000006836,SC,26,OSGB
Stethophyma grossum,NBNSYS0000006834,ST,11 34 43 44,OSGB
Stethophyma grossum,NBNSYS0000006834,SU,00 10 11 20 21 30 40 94 96,OSGB
Stethophyma grossum,NBNSYS0000006834,SY,88 89 98 99,OSGB
Stethophyma grossum,NBNSYS0000006834,SZ,08 19 29 39,OSGB
Stethophyma grossum,NBNSYS0000006834,TF,50 62,OSGB
Stethophyma grossum,NBNSYS0000006834,TG,31 32 40,OSGB
Stethophyma grossum,NBNSYS0000006834,TL,29 56 57,OSGB
Supella supellectilium,NBNSYS0000006857,SD,90,OSGB
Supella supellectilium,NBNSYS0000006857,SE,24,OSGB
Supella supellectilium,NBNSYS0000006857,SK,33,OSGB
Supella supellectilium,NBNSYS0000006857,SP,09 50,OSGB
Supella supellectilium,NBNSYS0000006857,SS,91,OSGB
Supella supellectilium,NBNSYS0000006857,SW,83,OSGB
Supella supellectilium,NBNSYS0000006857,SY,08,OSGB
Supella supellectilium,NBNSYS0000006857,TL,12,OSGB
Supella supellectilium,NBNSYS0000006857,TQ,36,OSGB
Tachycines asynamorus,NHMSYS0001387466,SD,34,OSGB
Tachycines asynamorus,NHMSYS0001387466,SE,23,OSGB
Tachycines asynamorus,NHMSYS0001387466,SJ,48 78,OSGB
Tachycines asynamorus,NHMSYS0001387466,SK,38 47 53 57,OSGB
Tachycines asynamorus,NHMSYS0001387466,SS,84,OSGB
Tachycines asynamorus,NHMSYS0001387466,ST,17,OSGB
Tachycines asynamorus,NHMSYS0001387466,TL,66,OSGB
Tachycines asynamorus,NHMSYS0001387466,TQ,17 27 28 80 81,OSGB
Tachycines asynamorus,NHMSYS0001387466,TR,15,OSGB
Tetrix ceperoi,NBNSYS0000006831,SN,20 30,OSGB
Tetrix ceperoi,NBNSYS0000006831,SS,20 21 43 48 49 58 78 79 87 88,OSGB
Tetrix ceperoi,NBNSYS0000006831,ST,18 81,OSGB
Tetrix ceperoi,NBNSYS0000006831,SU,80,OSGB
Tetrix ceperoi,NBNSYS0000006831,SW,32 53 54 61 62 64 71 75 76 81 83 87 97 98,OSGB
Tetrix ceperoi,NBNSYS0000006831,SX,97,OSGB
Tetrix ceperoi,NBNSYS0000006831,SY,18 28 39 49 68 78 87 88 89 97 98,OSGB
Tetrix ceperoi,NBNSYS0000006831,SZ,08 29 38 39 47 48 49 57 58,OSGB
Tetrix ceperoi,NBNSYS0000006831,TF,20,OSGB
Tetrix ceperoi,NBNSYS0000006831,TL,29,OSGB
Tetrix ceperoi,NBNSYS0000006831,TQ,35 87 91 92 96 97,OSGB
Tetrix ceperoi,NBNSYS0000006831,TR,01 02 04 07 26 35 36,OSGB
Tetrix subulata,NBNSYS0000006832,SD,20 21 31 47 53 57 71 86,OSGB
Tetrix subulata,NBNSYS0000006832,SE,12 20 21 23 27 30 31 32 40 46 50 51 53 54 60 61 62 63 64 65 66 70 71 72 73 74 82 88 91 92 93 94,OSGB
Tetrix subulata,NBNSYS0000006832,SJ,21 22 34 72 98,OSGB
Tetrix subulata,NBNSYS0000006832,SK,07 13 16 17 18 20 21 22 25 26 28 29 30 31 32 34 35 37 38 39 41 42 43 44 45 47 48 49 50 51 52 55 56 57 58 59 60 61 63 65 66 67 70 74 78 79 80 81 84 85 86 87 88 90 91 96 97,OSGB
Tetrix subulata,NBNSYS0000006832,SM,81 91 92,OSGB
Tetrix subulata,NBNSYS0000006832,SN,30 31 40 41 42,OSGB
Tetrix subulata,NBNSYS0000006832,SO,12 43 44 46 47 50 56 60 61 62 63 66 67 70 71 72 73 74 75 76 77 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 98,OSGB
Tetrix subulata,NBNSYS0000006832,SP,00 01 02 03 04 05 06 07 10 11 12 13 14 20 21 22 23 25 26 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 46 47 48 50 51 52 53 58 59 60 61 62 69 70 73 74 77 78 80 81 82 83 84 85 86 89 90 91 92 93 94 95 96 97 99,OSGB
Tetrix subulata,NBNSYS0000006832,SR,89 99,OSGB
Tetrix subulata,NBNSYS0000006832,SS,10 20 21 40 43 49 58 78 84 87 88 89 91 97 98,OSGB
Tetrix subulata,NBNSYS0000006832,ST,00 07 08 12 17 18 21 22 23 25 28 29 30 32 33 34 36 38 40 41 42 43 44 45 46 47 48 49 50 54 55 56 57 58 59 60 63 64 66 67 68 69 71 76 77 78 79 80 81 84 85 89 90 96 98 99,OSGB
Tetrix subulata,NBNSYS0000006832,SU,01 03 06 09 10 11 12 13 16 17 18 19 21 22 23 24 26 27 28 29 30 31 32 33 34 36 39 40 41 42 43 44 46 47 49 50 51 53 56 57 58 59 60 62 66 67 68 69 70 73 74 75 77 78 80 81 82 83 84 85 86 87 88 90 91 92 93 94 95 96 97 98 99,OSGB
Tetrix subulata,NBNSYS0000006832,SW,32 42 43 53 54 61 62 63 64 71 72 73 74 75 76 81 82 83 84 85 86 87 95 96 97 98,OSGB
Tetrix subulata,NBNSYS0000006832,SX,04 05 06 07 08 15 16 17 18 19 25 27 28 29 35 36 37 45 46 47 54 55 56 64 74 75 76 84 85 86 87 88 95 97 99,OSGB
Tetrix subulata,NBNSYS0000006832,SY,08 28 39 49 58 59 68 69 78 79 88 89 98 99,OSGB
Tetrix subulata,NBNSYS0000006832,SZ,08 19 29 38 39 49 57 58 59 89,OSGB
Tetrix subulata,NBNSYS0000006832,TA,02 03 04 12 17 32,OSGB
Tetrix subulata,NBNSYS0000006832,TF,00 01 04 06 07 10 11 12 15 16 17 20 22 23 24 26 33 36 38 42 48 49 50 51 52 57 60 61 62 63 70 71 72 73 74 80 81 82 83 84 90 91 92 93 94,OSGB
Tetrix subulata,NBNSYS0000006832,TG,00 01 02 03 04 10 11 12 13 14 20 21 22 23 24 30 31 32 33 40 41 42,OSGB
Tetrix subulata,NBNSYS0000006832,TL,00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 18 19 20 21 22 23 24 25 27 28 29 30 31 32 33 35 36 37 38 41 42 43 44 45 48 51 52 53 55 56 57 58 59 60 61 62 63 64 65 66 68 69 70 71 72 73 74 77 78 79 80 81 82 83 84 87 88 89 91 92 93 94 95 97 98 99,OSGB
Tetrix subulata,NBNSYS0000006832,TM,01 02 03 04 05 07 08 09 12 13 14 15 18 19 23 24 25 28 29 34 39 45 46 49 59,OSGB
Tetrix subulata,NBNSYS0000006832,TQ,00 01 03 04 05 06 07 08 09 11 12 13 14 15 16 17 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 38 39 40 41 42 44 46 47 48 49 50 51 52 53 54 55 56 57 58 60 61 62 63 65 67 68 69 70 71 72 73 74 75 76 77 78 79 81 82 85 86 87 88 91 92 93 94 95 96 98 99,OSGB
Tetrix subulata,NBNSYS0000006832,TR,01 02 03 04 05 13 14 16 23 26 35 36,OSGB
Tetrix undulata,NBNSYS0000006833,NC,00 02 12 22,OSGB
Tetrix undulata,NBNSYS0000006833,ND,29,OSGB
Tetrix undulata,NBNSYS0000006833,NF,60 83,OSGB
Tetrix undulata,NBNSYS0000006833,NG,30 32 60 77 87 92,OSGB
Tetrix undulata,NBNSYS0000006833,NH,18 22 30 31 32 33 34 36 40 42 43 45 52 53 55 56 62 65 66 67 68 73 75 76 80 81 85 89 90 91 92 95 96,OSGB
Tetrix undulata,NBNSYS0000006833,NJ,02 05 24 61 62,OSGB
Tetrix undulata,NBNSYS0000006833,NM,35 39 46 48 49 66 76 78 83 86 94,OSGB
Tetrix undulata,NBNSYS0000006833,NN,01 18 28 40 45 48 50 53 54 55 60 81 86 89 95,OSGB
Tetrix undulata,NBNSYS0000006833,NO,02 04 06 10 11 12 21 22 29 31 41 42 43 48 49 52 69 75 76 88,OSGB
Tetrix undulata,NBNSYS0000006833,NR,25 26 39 49 73 78 82 83,OSGB
Tetrix undulata,NBNSYS0000006833,NS,03 21 28 32 40 57 96 99,OSGB
Tetrix undulata,NBNSYS0000006833,NT,00 08 18 26 27 29 36 39 42 46 64 83,OSGB
Tetrix undulata,NBNSYS0000006833,NU,00 01 03,OSGB
Tetrix undulata,NBNSYS0000006833,NX,06 07 13 15 19 28 29 33 34 35 36 40 43 44 46 47 56 66 67 75 85 90 91 96 97,OSGB
Tetrix undulata,NBNSYS0000006833,NY,00 01 08 11 13 20 21 25 26 30 35 36 40 44 45 46 48 51 52 53 54 55 56 62 66 76 78 88 89 94,OSGB
Tetrix undulata,NBNSYS0000006833,NZ,01 02 03 15 43 44 61 71 80 81 90,OSGB
Tetrix undulata,NBNSYS0000006833,SC,28 38 39 48,OSGB
Tetrix undulata,NBNSYS0000006833,SD,09 17 18 19 20 21 27 28 29 30 31 33 37 38 39 40 42 44 45 46 47 48 49 56 57 58 64 66 69 98,OSGB
Tetrix undulata,NBNSYS0000006833,SE,30 40 50 51 58 60 61 63 65 66 70 71 72 74 75 80 83 86 89 90 91 99,OSGB
Tetrix undulata,NBNSYS0000006833,SH,22 23 28 32 33 34 36 39 43 44 46 47 48 50 52 56 57 58 61 64 66 67 70 75 76 96,OSGB
Tetrix undulata,NBNSYS0000006833,SJ,00 02 10 11 13 15 16 17 20 21 22 24 28 29 30 31 32 34 35 37 39 40 43 46 51 56 57 61 62 64 67 71 72 88 91 94 97 98,OSGB
Tetrix undulata,NBNSYS0000006833,SK,01 02 15 17 22 25 26 31 32 34 36 39 41 44 47 48 49 51 57 58 59 60 61 64 66 67 72 78 80 85 89 90 91 92 93 96 97,OSGB
Tetrix undulata,NBNSYS0000006833,SM,70 72 81 82 83 91 92 93,OSGB
Tetrix undulata,NBNSYS0000006833,SN,00 03 10 11 13 14 15 20 23 24 25 30 31 33 34 35 40 41 42 44 46 50 51 52 53 54 55 56 57 58 61 62 63 65 67 68 69 71 74 77 79 80 83 85 89 98,OSGB
Tetrix undulata,NBNSYS0000006833,SO,00 05 09 11 20 25 30 32 34 36 41 47 50 51 53 58 60 61 62 66 67 69 70 72 73 74 75 76 77 78 80 81 82 83 84 86 87 88 90 91 92 93 94 95 96 97,OSGB
Tetrix undulata,NBNSYS0000006833,SP,00 01 02 03 04 06 07 09 12 14 16 17 18 20 21 22 26 29 30 31 32 33 34 35 36 37 39 40 41 42 43 44 46 50 51 52 53 55 59 60 61 62 63 69 70 72 77 80 81 83 85 89 90 91 92 93 94 95 97 99,OSGB
Tetrix undulata,NBNSYS0000006833,SR,89 99,OSGB
Tetrix undulata,NBNSYS0000006833,SS,10 19 20 21 31 40 41 43 44 48 49 51 58 59 64 69 74 78 79 82 83 84 87 88 89 92 93 94 97 98,OSGB
Tetrix undulata,NBNSYS0000006833,ST,00 01 03 07 08 09 11 12 13 14 16 17 18 19 20 21 22 23 25 28 29 30 31 32 35 36 39 40 41 42 43 44 45 46 47 48 49 50 54 55 56 57 58 59 60 61 63 64 65 66 67 68 69 70 71 74 75 76 77 78 79 80 81 82 84 89 90 91 92 99,OSGB
Tetrix undulata,NBNSYS0000006833,SU,00 01 02 03 08 09 10 11 12 13 16 19 20 21 22 23 24 26 27 29 30 31 32 34 36 38 39 40 41 42 44 46 47 48 49 50 51 54 56 58 59 60 61 62 63 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99,OSGB
Tetrix undulata,NBNSYS0000006833,SV,81,OSGB
Tetrix undulata,NBNSYS0000006833,SW,32 33 42 43 44 52 53 54 61 62 63 64 71 72 74 75 76 81 82 83 84 85 86 87 93 95 96 97,OSGB
Tetrix undulata,NBNSYS0000006833,SX,06 07 08 09 15 16 17 18 19 25 26 27 28 29 35 36 37 38 44 45 46 47 54 55 56 57 63 64 65 66 67 73 74 75 76 77 78 79 84 85 86 87 89 95 97 99,OSGB
Tetrix undulata,NBNSYS0000006833,SY,08 09 19 29 39 49 58 59 67 68 78 79 87 88 89 97 98 99,OSGB
Tetrix undulata,NBNSYS0000006833,SZ,08 09 19 29 38 39 47 48 49 57 58 59 68 79,OSGB
Tetrix undulata,NBNSYS0000006833,TA,05 08 12,OSGB
Tetrix undulata,NBNSYS0000006833,TF,00 01 02 04 08 10 16 17 18 19 20 22 23 25 26 30 33 47 55 57 61 62 63 70 71 72 74 81 82 83 90 91 92,OSGB
Tetrix undulata,NBNSYS0000006833,TG,01 02 03 04 11 12 13 14 20 21 22 23 24 31 32 33 40 41 42 50,OSGB
Tetrix undulata,NBNSYS0000006833,TL,00 01 02 03 04 05 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 27 28 29 30 31 32 35 36 37 40 41 42 45 46 48 50 51 52 54 55 56 57 59 60 63 66 68 69 70 73 77 78 79 80 81 82 83 84 86 87 88 89 91 92 93 94 95 99,OSGB
Tetrix undulata,NBNSYS0000006833,TM,01 02 03 04 05 07 08 09 12 13 14 15 19 21 23 24 25 35 45 46 48 49 57,OSGB
Tetrix undulata,NBNSYS0000006833,TQ,00 01 02 03 04 05 06 07 08 09 10 11 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 81 82 83 84 85 87 88 89 91 92 93 94 95 96 97,OSGB
Tetrix undulata,NBNSYS0000006833,TR,01 02 03 04 05 06 07 14 15 16 23 24 25 26 34 35,OSGB
Tettigonia viridissima,NHMSYS0001387471,SE,41 88,OSGB
Tettigonia viridissima,NHMSYS0001387471,SK,33 70,OSGB
Tettigonia viridissima,NHMSYS0001387471,SM,70 80 90,OSGB
Tettigonia viridissima,NHMSYS0001387471,SN,00 01 11 40,OSGB
Tettigonia viridissima,NHMSYS0001387471,SO,71 80 91,OSGB
Tettigonia viridissima,NHMSYS0001387471,SP,23 40 50 51 80 90,OSGB
Tettigonia viridissima,NHMSYS0001387471,SR,89 99,OSGB
Tettigonia viridissima,NHMSYS0001387471,SS,09 10 20 21 41 42 43 44 48 49 53 54 58 59 64 78 87 88 91 94 96,OSGB
Tettigonia viridissima,NHMSYS0001387471,ST,06 08 16 17 18 22 25 31 32 33 34 35 36 37 42 43 44 45 46 47 48 49 52 53 54 55 57 66 70 76 81 82 89 91 92 93 96,OSGB
Tettigonia viridissima,NHMSYS0001387471,SU,06 10 11 12 26 29 36 39 41 49 50 57 58 59 60 67 68 70 77 79 80 84 88 89 90 91 93 94 96 99,OSGB
Tettigonia viridissima,NHMSYS0001387471,SV,81 90 91,OSGB
Tettigonia viridissima,NHMSYS0001387471,SW,32 33 42 43 44 52 53 54 61 62 64 71 72 73 74 75 76 81 82 83 84 85 86 87 93 94 97 98,OSGB
Tettigonia viridissima,NHMSYS0001387471,SX,03 04 05 07 08 15 17 19 25 26 35 37 44 45 46 54 55 56 63 64 65 73 74 75 76 77 78 83 84 85 86 87 88 94 95 96 97 98 99,OSGB
Tettigonia viridissima,NHMSYS0001387471,SY,07 08 18 19 28 29 39 48 49 58 59 66 67 68 69 77 78 79 87 88 89 97 98 99,OSGB
Tettigonia viridissima,NHMSYS0001387471,SZ,07 08 09 19 28 38 39 47 48 49 57 58 59 68 69 89,OSGB
Tettigonia viridissima,NHMSYS0001387471,TF,00 10 62,OSGB
Tettigonia viridissima,NHMSYS0001387471,TG,40 41 42,OSGB
Tettigonia viridissima,NHMSYS0001387471,TL,04 19 22 27 28 31 34 36 45 46 47 48 58 66 70 78 80 86 87 88 90 91 92 93 94 99,OSGB
Tettigonia viridissima,NHMSYS0001387471,TM,01 02 04 07 11 13 14 15 17 21 23 24 33 34 35 45 46,OSGB
Tettigonia viridissima,NHMSYS0001387471,TQ,00 01 03 05 06 07 10 11 14 15 18 20 21 27 28 30 36 37 40 41 47 48 50 57 58 59 60 67 68 70 75 76 78 79 81 88 89 95 96 97 98 99,OSGB
Tettigonia viridissima,NHMSYS0001387471,TR,01 02 06 13 16 23 24 25 26 34 35 36 37,OSGB
Tettigonia viridissima,NHMSYS0001387471,TV,49 59 69,OSGB
Zonocerus variegatus,NHMSYS0020978452,ST,17,OSGB
